id	created_time	location	no_comments	no_likes	filter	link	caption	thumbnail	tags	user_name	user_id
1102411028012481444_2036982573	24/10/2015 0:00		0	31	Normal	https://instagram.com/p/9MjP05KDuk/	#humanity #noborders #nowar #jesuisaylan #aylan #refugees #refuge #asyl #syria #syrien #stopassad #aleppo #homs #kobane #turkey #türkei #turkiye #erdogan #terrorist #stopisis #stopputin #stoperdogan #stopterror #stopterrorism @syria_here	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s320x320/e35/1390280_1722503481301786_1825425499_n.jpg	syrien, turkey, erdogan, kobane, stopputin, nowar, homs, terrorist, turkiye, stopterrorism, stoperdogan, stopassad, refuge, stopisis, jesuisaylan, noborders, stopterror, aleppo, asyl, syria, refugees, humanity, aylan, türkei	one.world.only	2036982573
1102335500886751955_2036982573	23/10/2015 21:30		0	20	Normal	https://instagram.com/p/9MSEwxqDrT/	#humanity #noborders #nowar #jesuisaylan #aylan #refugees #refuge #asyl #syria #syrien #stopassad #aleppo #homs #kobane #democracy #peace #germany #merkel #türkei #turkiye #stopisis #erdogan #terrorist #assad @syria_here	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s320x320/e35/11248105_1720058768224162_839657617_n.jpg	syrien, erdogan, kobane, merkel, nowar, homs, terrorist, turkiye, türkei, assad, stopassad, refuge, stopisis, jesuisaylan, noborders, democracy, peace, aleppo, asyl, germany, syria, refugees, humanity, aylan	one.world.only	2036982573
1102253183367395690_2036982573	23/10/2015 18:47		0	14	Normal	https://instagram.com/p/9L_W4nKDlq/	#humanity #noborders #nowar #jesuisaylan #aylan #refugees #refuge #asyl #syria #syrien #stopassad #stopwar #aleppo #homs #kobane #democracy #peace #turkey #türkei #turkiye #stopisis #erdogan #terrorist #assad @syria_here	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s320x320/e35/11917911_1660343980844306_130800646_n.jpg	syrien, turkey, erdogan, kobane, nowar, homs, terrorist, turkiye, syria, assad, stopassad, refuge, stopisis, jesuisaylan, noborders, democracy, stopwar, peace, aleppo, asyl, türkei, refugees, humanity, aylan	one.world.only	2036982573
1102174545485772836_2036982573	23/10/2015 16:11		1	23	Normal	https://instagram.com/p/9LtejYKDgk/	#humanity #noborders #nowar #jesuisaylan #aylan #refugees #refuge #asyl #syria #syrien #stopassad #stopwar #aleppo #homs #kobane #democracy #peace #germany #merkel @syrian_here	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s320x320/e35/11374319_1390226494610181_395699871_n.jpg	syrien, kobane, merkel, nowar, homs, germany, stopassad, refuge, jesuisaylan, noborders, democracy, aleppo, peace, stopwar, asyl, syria, refugees, humanity, aylan	one.world.only	2036982573
1102148407028233452_2132462956	23/10/2015 15:19		0	7	Clarendon	https://instagram.com/p/9LniMCrjTs/	😭😭😭😭😭... #Aylan kurdi Ya Allah..Gather us all in ur jannah..	https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/11372111_992992874096644_321869404_n.jpg	aylan	fazil_fadz	2132462956
1102116955268297184_422783307	23/10/2015 14:16		0	13	Normal	https://instagram.com/p/9LgYgTs7Hg/	#makeup #makeupartist #blush #bride #beaute #eyeliner #aylan #beirut #berlin #australia #madrid #hair #j#jordan #äygpten #australia # Fashion Week Berlin 2015	https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s480x480/e35/12070900_1658284331082708_1804766430_n.jpg	makeup, beirut, madrid, j, eyeliner, hair, bride, berlin, australia, jordan, beaute, blush, makeupartist, äygpten, aylan	aminabassal_makeupartist	422783307
1102085087079971618_2036982573	23/10/2015 13:13		0	16	Normal	https://instagram.com/p/9LZIwvqDsi/	#humanity #noborders #nowar #jesuisaylan #aylan #refugees #refuge #asyl #syria #syrien #stopassad #stopwar #aleppo #kobane #homs #migrants #integration @syria_here	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s320x320/e35/11939366_531760226989866_1050977692_n.jpg	syrien, kobane, nowar, homs, noborders, stopassad, refuge, jesuisaylan, migrants, aleppo, integration, stopwar, asyl, syria, refugees, humanity, aylan	one.world.only	2036982573
1102061963714246946_2036982573	23/10/2015 12:27		0	24	Normal	https://instagram.com/p/9LT4RbqDki/	#humanity #noborders #nowar #jesuisaylan #aylan #refugees #refuge #asyl #syria #syrien #stopassad #aleppo #kobane #homs #stopwar #freedom #europe #europa #germany #merkel #democracy #turkey #türkei #greece #stopisis #stopputin #stoperdogan #stopterror #stopterrorism @syria_here	https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s320x320/e35/11909365_1668005970082676_1567582246_n.jpg	syrien, europe, europa, kobane, merkel, greece, nowar, stopterror, homs, germany, stopterrorism, stoperdogan, stopassad, refuge, turkey, jesuisaylan, stopputin, noborders, democracy, stopwar, freedom, aleppo, asyl, stopisis, syria, refugees, humanity, aylan, türkei	one.world.only	2036982573
1101753401939081830_2036982573	23/10/2015 2:14		0	34	Normal	https://instagram.com/p/9KNuG4qDpm/	#humanity #noborders #nowar #jesuisaylan #aylan #refugees #refuge #asyl #syria #syrien #stopassad #stopwar #aleppo #homs #kobane #democracy #peace #germany #merkel #democracy #willkommenskultur #freedom #wirschaffendas #bundeskanzlerin #berlin #gauck #bundespräsident @syria_here	https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s320x320/e35/12142285_1732349510353150_1908114697_n.jpg	syrien, gauck, kobane, merkel, nowar, homs, bundeskanzlerin, berlin, germany, stopassad, refuge, jesuisaylan, noborders, willkommenskultur, democracy, stopwar, freedom, wirschaffendas, peace, aleppo, asyl, bundespräsident, syria, refugees, humanity, aylan	one.world.only	2036982573
1101585623328011896_1296867348	22/10/2015 20:41		0	4	Normal	https://instagram.com/p/9Jnkm4JLZ4/	Suplemento Cultural da APM está de cara nova!! J Confira a edição de outubro!! Caderno especial quem vem com a Revista da APM para a publicação de poemas, crônicas, depoimentos, artigos e textos reflexivos sobre diversos temas de interesse dos médicos. Leia: http://bit.ly/1gOa9wD  #APM #APMEstadual #CulturalAPM #suplemento #cultura #cronicas #literatura #leitura #ler #crônicas #diadomedico #alcobaça #poesia #elegia #aylan #medicospoetas	https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12063121_451551195049143_1200926596_n.jpg	alcobaça, literatura, culturalapm, ler, cultura, suplemento, apm, crônicas, leitura, apmestadual, cronicas, elegia, medicospoetas, poesia, aylan, diadomedico	apmestadual	1296867348
1101537777721836393_241129639	22/10/2015 19:05		4	13	Normal	https://instagram.com/p/9JcsXLyINp/	also memorable to me.! forgotten, forgotten.! ... Unutulmaz deme bana! Unutulur, unutulur.!	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/1209562_555355527953844_2121235988_n.jpg	love, food, photo, instafolow, tagsforlike, immigrant, igers, göçmen, look, tflers, like, sun, refugee, suriye, instagood, photoofheday, amazing, aniyakala, turkisfollovers, bestoftheday, objektifimden, mülteci, tweegram, followme, aylan	oyuncukocu	241129639
1101376189068620715_242370139	22/10/2015 13:44		0	9	Juno	https://instagram.com/p/9I388BgjOr/	Sleep2... Cun2 #Aylan #Kasyaf #anokjateambe	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11931183_436809593175026_929339364_n.jpg	anokjateambe, kasyaf, aylan	abu_kasyaf	242370139
1101019932204218797_2036982573	22/10/2015 1:57		0	23	Normal	https://instagram.com/p/9Hm8t9qDmt/	#humanity #noborders #nowar #refugees #refugeeswelcome #migrants #asyl #refuge #aylan #integration #syria #syrien #assad #aleppo #homs #kobane #democracy #peace #stopassad @syria_here	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s320x320/e35/12106018_1695536840681228_1075753043_n.jpg	syrien, kobane, nowar, homs, noborders, refugeeswelcome, assad, stopassad, refuge, migrants, democracy, peace, integration, aleppo, asyl, syria, refugees, humanity, aylan	one.world.only	2036982573
1100946983234841669_1238559106	21/10/2015 23:32		0	2	Reyes	https://instagram.com/p/9HWXK8QCxF/	Bienvenido a la familia #Aylan #Uriel	https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12071010_957553184319584_1882139616_n.jpg	uriel, aylan	micaelazelarayan	1238559106
1100893033452812615_2036982573	21/10/2015 21:44		0	19	Normal	https://instagram.com/p/9HKGGSqDlH/	#humanity #noborders #nowar #jesuisaylan #refugees #aylan #refuge #asyl #syria #syrien #stopassad #stopwar #aleppo #homs #kobane #peace #democracy #willkommenskultur #europe #turkey #türkei #turkiye #stopisis #erdogan #terrorist #assad #wirschaffendas #bundeskanzlerin #berlin #freedom	https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s320x320/e35/12144228_1655418454701711_1340246750_n.jpg	syrien, europe, erdogan, kobane, nowar, homs, bundeskanzlerin, berlin, terrorist, turkiye, syria, assad, stopassad, refuge, turkey, jesuisaylan, noborders, willkommenskultur, democracy, stopwar, freedom, peace, aleppo, asyl, wirschaffendas, stopisis, türkei, refugees, humanity, aylan	one.world.only	2036982573
1100868722589133282_1014184313	21/10/2015 20:56		0	15	Amaro	https://instagram.com/p/9HEkVCQ2ni/	❤️ my boys #neskoncno #pregnancy #koper #aylan #ilan #lovemyboys	https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12139638_1500246946936736_1593324446_n.jpg	koper, ilan, pregnancy, neskoncno, aylan, lovemyboys	ornela_mj	1014184313
1100601160344911667_191518950	21/10/2015 12:05		0	15	Normal	https://instagram.com/p/9GHuyRvb8z/	Per non dimenticare #aylan #children #nowar #instagram	https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/1889182_497017563791875_333280789_n.jpg	nowar, children, aylan, instagram	sudurbano	191518950
1100297215572703036_1540931020	21/10/2015 2:01		0	8	Normal	https://instagram.com/p/9FCnzpj_c8/	Aylan Bebeğin Ardından (!) 'Aylan Bebek, canım yavrum, bütün bunlar sen öldükten sonra başladı. Koskoca Türkiye bile seni, siyasi ve mali ödünler almak için kullandı. AB katılım müzakereleri ve vize kolaylıkları için senin üstünden pazarlıklar yapıldı. Sonuç itibariyle Merkel Teyze istediğini aldı.' Halit Kaya #suriye #suriyeliler #suriyeliçocuklar #aylan #aylanbebek #savaş #mülteci #merkel #türkiye #siyaset #politika #cennet #dünya #siyasal http://indigodergisi.com/2015/10/aylan-bebegin-ardindan/	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s320x320/e35/12132768_623193714450648_1915616285_n.jpg	suriye, siyaset, siyasal, suriyeliçocuklar, savaş, cennet, dünya, suriyeliler, politika, aylanbebek, türkiye, mülteci, merkel, aylan	indigodergisi	1540931020
1100150040954988741_26479153	20/10/2015 21:08		0	17	Normal	https://instagram.com/p/9EhKImwOjF/	Dios te bendiga Hermoso! #aylan #ahijado	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12093444_1516509382003779_965617463_n.jpg	ahijado, aylan	brenda_roa	26479153
1099663511067422596_345482170	20/10/2015 5:02		0	36	Normal	https://instagram.com/p/9CyiMVoe-E/	No nos olvidemos de los que todo el mundo se olvidó. #Siria #Aylan #memoria	https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/e15/11849382_922934631076054_1136124246_n.jpg	siria, memoria, aylan	amearrigoni	345482170
1099421228940713608_2218965566	19/10/2015 21:00		12	51	Aden	https://instagram.com/p/9B7chhiN6I/	کاره‌سات ..! ئه‌و ڕۆژه‌یه‌ تۆ له‌ ده‌ست بده‌م ئستا خۆم له‌و کاته‌دا ئه‌بينم چۆن ده‌ شله‌ژێم و چۆن ده‌ ڕوخێم وه چۆن ده‌ سوتێم و چۆن ده‌شکێم ڕۆژی له‌ده‌ست دانی تۆ ناتوانم فریای خۆم بکه‌وم ناتوانم کۆنتڕۆڵی خۆم بکه‌م تا دڵ له‌ شکان دروست ئه‌که‌مه‌وه‌ ناخم گڕ ده‌گرێت تا ئاگری ناخم ئه کوژێنمه‌وه‌ روباره‌کانی چاوم سه‌رهه‌لده‌ده‌ن تا رووباره‌کان وشک ئه‌که‌م هه‌رچی یادگارییه‌ ئه‌بن به‌ سوپایه‌ک ، له‌شکری هیواکانم له‌ ناو ئه‌به‌ن له‌م حاڵه‌دا ، من وه‌ک هه‌میشه‌ فریای خۆم و دڵ ناکه‌وم گشت ڕۆژێک من دووباره ئه‌بمه‌ قوربانی یادگاریه‌کانت ڕێبه‌ر 👇 @reber_mzuri.94 👇 @reber_mzuri.94 👇 @reber_mzuri.94 👇 @reber_mzuri.94 👇 @reber_mzuri.94 👇 @reber_mzuri.94 👇 @reber_mzuri.94 👇 @reber_mzuri.94 👇👇👇👇👇👇 #world #Assia #kurdistan #Arbil #soran #duhok #sulemani #zaxo #ranya #Akre #halabja #shaqlawa #kobane #Amed #aylan #arabi #peshmarga #ahmadixane #flag #obama #urfa #ruha #shi3r #wtayjwan #iran #turkish #england #bashanawxo	https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12135365_1674058746140678_2128875932_n.jpg	england, urfa, ahmadixane, kurdistan, kobane, amed, arabi, peshmarga, flag, zaxo, world, soran, assia, obama, shi3r, iran, ruha, arbil, sulemani, turkish, ranya, shaqlawa, wtayjwan, halabja, bashanawxo, akre, duhok, aylan	reber_mzuri.94	2218965566
1099326745368291389_1014184313	19/10/2015 17:53		0	3	Ludwig	https://instagram.com/p/9Bl9m1w2g9/	#aylan #book #izola 📚📖📚	https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12132949_771196206324607_1875452372_n.jpg	book, izola, aylan	ornela_mj	1014184313
1099205935626978322_1578595768	19/10/2015 13:53		0	3	Normal	https://instagram.com/p/9BKfmADAQS/	My baby brother #Nathan #Aylan #SmalBrother #babysmell #baby #brother #iamabigbrother	https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12093680_514695575357571_721618956_n.jpg	smalbrother, babysmell, iamabigbrother, baby, nathan, brother, aylan	killer_rabbit123	1578595768
1099185711615857111_2028635787	19/10/2015 13:12		2	14	Normal	https://instagram.com/p/9BF5S7DFHX/	#Repost @meuamigocao with @repostapp ・・・ RESGATADO! Santana do Paraiso/MG Aylan Possivelmente vítima de abandono este cãozinho, a quem chamamos de Aylan, estava na movimentada BR 458 correndo sério risco de ser atropelado. Resgatado pelos protetores Rafael Assef @rafaelppassef e Raissa @raaissa_om nosso menino já se sente seguro. Muito magro, desnutrido, completamente infestado de ectoparasitas e com babesiose, Aylan precisa de cuidados especiais. Precisamos de ajuda para cuidar deste garoto. Só conseguimos ajudar a estes amiguinhos que tanto precisam, se recebermos ajuda. De coração, em nome do Aylan, muito obrigado. #aylan PARA DOAÇÃO Titular: Meu Amigo Cão CNPJ : 20.250.937/0001-22 Caixa Econômica Federal Agência: 0118 Conta Poupança: 28763-0 Operação: 013 Banco Itaú Agência: 0692 Conta Corrente: 08891-7 Banco do Brasil Agência: 2877-0 Conta corrente: 35.952-1 Vakinha Online e Pagseguro Acessar o site do MAC: www.meuamigocao.org #meuamigocao #meuamigocaoipatinga #MAC #mac #aylan #resgatado #rescue #rescued #ipatinga #MG #mg #brasil #perro #dog #cao #ajudeaajudar #solidariedade #precisadeajuda #crueldadenuncamais #protecaoanimal #animallovers #desabandone	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e35/12145145_172271306448521_1189265235_n.jpg	ajudeaajudar, rescue, meuamigocao, dog, mac, animallovers, precisadeajuda, brasil, mg, desabandone, meuamigocaoipatinga, rescued, resgatado, crueldadenuncamais, cao, ipatinga, solidariedade, protecaoanimal, repost, aylan, perro	familiacanina_love	2028635787
1098787910620629214_2020725593	19/10/2015 0:02		0	14	Normal	https://instagram.com/p/8_rch4CUje/	・・・ الفرق #refugee #police #greece #turkey #aylan	https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12145292_967288766663080_2021412871_n.jpg	turkey, refugee, police, aylan, greece	multecihakder	2020725593
1098721948255031613_13337723	18/10/2015 21:51		0	20	Normal	https://instagram.com/p/8_ccpoqpE9/	mediterranean, or aylan's dream. #marcomarella #illustration #art #artwork #instaart #greek #vase #amphor #dolphin #refugee #family #migrant #flee #sea #mediterranean #aylan #picoftheday #escape #syria #crisis #earth #love #humanitarian #human #asylumseeker #tragedy #child	https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e15/12142129_1618455741752651_110141294_n.jpg	love, art, sea, family, dolphin, mediterranean, illustration, migrant, human, escape, earth, vase, flee, crisis, child, amphor, marcomarella, refugee, humanitarian, tragedy, instaart, greek, syria, artwork, asylumseeker, picoftheday, aylan	marella_makes	13337723
1098702170305692897_794735352	18/10/2015 21:12		5	103	Normal	https://instagram.com/p/8_X81_BYTh/	ﻗﻼبﻫﺎ از آب ، ﻋﺮوﺳﮏ ﮔﺮﻓﺘﻪ اﻧﺪ / ﯾﺎ اﯾﻨﮑﻪ ﺑﭽﻪ ﻣﺎﻫﯽ ﮐﻮﭼﮏ ﮔﺮﻓﺘﻪ اﻧﺪ ؟ زﯾﺒﺎﺳﺖ آﻧﭽﻨﺎن ﮐﻪ ﺗﻮﮔﻮﯾﯽ ﺑﻪ ﺟﺎی ﺻﯿﺪ / از ﻻﺑﻪ ﻻی ﻣﻮج ﻋﺮوﺳﮏ ﮔﺮﻓﺘﻪ اﻧﺪ ﻋﻔﺮﯾﺖﺟﻨﮓ ! ﻫﺪﯾﻪ ی ﻣﺎ را ﻗﺒﻮل ﮐﻦ / ﺻﯿﺎد ﻫﺎ ﺑﺮای ﺗﻮ ﮐﻮدک ﮔﺮﻓﺘﻪ اند #Izmir #Aylan #Refugee #مهاجرین	https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/e35/12142147_457635411106517_1458575067_n.jpg	refugee, aylan, izmir, مهاجرین	amiratharsoheili	794735352
1098662667473673417_1522399118	18/10/2015 19:53		1	25	Normal	https://instagram.com/p/8_O-AGwFzJ/	 Fanacc : Dylan & Ariana was seen out together yesterday.😱  (Requested by @lahey.omg hope you like it..:). ) #dylanobrien #arianagrande #selenagomez #zaynmalik #onedirection #harrystyles #liampayne #louistomlinson #niallhoran #5secondsofsummer #michaelclifford #ashtonirwin #calumhood #lukehemmings #zaylena #aylan #dariana #Manips	https://scontent.cdninstagram.com/hphotos-xtp1/l/t51.2885-15/s640x640/sh0.08/e35/12063164_1523569027935373_1193326436_n.jpg	liampayne, arianagrande, zaylena, michaelclifford, niallhoran, onedirection, ashtonirwin, manips, lukehemmings, selenagomez, dylanobrien, dariana, harrystyles, 5secondsofsummer, louistomlinson, calumhood, aylan, zaynmalik	celebritiemanips	1522399118
